datetime,ALLSKY_SFC_SW_DWN,T2M,WS2M,RH2M,PRECTOTCORR
2022-08-24 18:00:00,0.0,28.69,0.46,86.32,0.27
2022-08-24 19:00:00,0.0,28.32,0.47,87.37,0.14
2022-08-24 20:00:00,0.0,27.92,0.47,88.89,0.07
2022-08-24 21:00:00,0.0,27.52,0.5,89.51,0.06
2022-08-24 22:00:00,0.0,27.18,0.51,90.26,0.08
2022-08-24 23:00:00,0.0,26.85,0.54,91.24,0.23
2022-08-25 00:00:00,0.0,26.66,0.6,91.83,0.25
2022-08-25 01:00:00,0.0,26.44,0.63,92.32,0.15
2022-08-25 02:00:00,0.0,26.19,0.71,92.81,0.16
2022-08-25 03:00:00,0.0,25.93,0.82,93.22,0.09
2022-08-25 04:00:00,0.0,25.67,0.91,93.74,0.14
2022-08-25 05:00:00,0.05,25.77,1.28,92.93,0.08
2022-08-25 06:00:00,0.29,26.76,1.89,88.37,1.92
2022-08-25 07:00:00,0.57,28.43,1.79,81.51,4.84
2022-08-25 08:00:00,1.16,29.91,1.7,76.46,37.03
2022-08-25 09:00:00,1.79,31.04,2.04,72.71,38.29
2022-08-25 10:00:00,2.13,31.82,2.41,69.72,44.74
2022-08-25 11:00:00,2.29,32.34,2.51,68.0,27.8
2022-08-25 12:00:00,2.28,32.67,2.47,66.69,13.42
2022-08-25 13:00:00,1.86,32.77,2.37,66.04,5.99
2022-08-25 14:00:00,1.25,32.68,2.08,66.02,4.03
2022-08-25 15:00:00,1.0,32.32,1.66,67.12,2.96
2022-08-25 16:00:00,0.53,31.71,1.01,71.63,1.93
2022-08-25 17:00:00,0.11,30.56,0.74,74.6,2.63
2022-08-25 18:00:00,0.0,29.4,0.37,84.33,5.76
2022-08-25 19:00:00,0.0,28.73,0.45,87.64,5.46
2022-08-25 20:00:00,0.0,28.08,0.53,90.0,2.77
2022-08-25 21:00:00,0.0,27.47,0.65,91.75,0.75
2022-08-25 22:00:00,0.0,26.95,0.83,92.87,0.15
2022-08-25 23:00:00,0.0,26.56,1.04,93.48,0.14
2022-08-26 00:00:00,0.0,26.31,1.31,93.99,0.06
2022-08-26 01:00:00,0.0,26.0,1.53,94.73,0.04
2022-08-26 02:00:00,0.0,25.75,1.48,95.62,0.07
2022-08-26 03:00:00,0.0,25.57,1.29,96.17,0.12
2022-08-26 04:00:00,0.0,25.42,1.12,96.58,0.17
2022-08-26 05:00:00,0.06,25.5,1.28,95.77,0.71
2022-08-26 06:00:00,0.36,26.51,1.65,91.03,3.27
2022-08-26 07:00:00,0.74,28.54,0.69,80.4,6.55
2022-08-26 08:00:00,1.39,30.42,0.79,71.95,1.13
2022-08-26 09:00:00,1.88,31.66,1.3,67.25,1.01
2022-08-26 10:00:00,2.2,32.58,1.42,64.19,1.03
2022-08-26 11:00:00,1.87,33.26,1.42,62.0,0.99
2022-08-26 12:00:00,2.26,33.74,1.41,60.63,0.85
2022-08-26 13:00:00,1.66,34.02,1.44,59.51,0.54
2022-08-26 14:00:00,1.22,33.96,1.54,59.32,0.38
2022-08-26 15:00:00,1.1,33.54,1.68,60.92,0.25
2022-08-26 16:00:00,0.5,32.78,1.56,65.34,0.18
2022-08-26 17:00:00,0.1,31.02,1.42,74.03,0.12
2022-08-26 18:00:00,0.0,29.29,1.28,82.36,0.12
2022-08-26 19:00:00,0.0,28.58,1.79,83.98,0.11
2022-08-26 20:00:00,0.0,28.04,2.37,85.64,0.06
2022-08-26 21:00:00,0.0,27.56,2.66,87.66,0.03
2022-08-26 22:00:00,0.0,27.1,2.51,89.8,0.02
2022-08-26 23:00:00,0.0,26.74,2.34,91.14,0.02
2022-08-27 00:00:00,0.0,26.44,2.34,91.97,0.04
2022-08-27 01:00:00,0.0,26.16,2.38,92.77,0.11
2022-08-27 02:00:00,0.0,25.9,2.16,93.84,0.25
2022-08-27 03:00:00,0.0,25.7,1.93,94.75,0.29
2022-08-27 04:00:00,0.0,25.69,1.86,94.39,0.33
2022-08-27 05:00:00,0.06,25.89,1.96,93.36,0.52
2022-08-27 06:00:00,0.43,26.71,2.21,90.65,3.51
2022-08-27 07:00:00,1.03,28.37,2.02,83.6,14.29
2022-08-27 08:00:00,1.69,30.32,2.09,74.2,6.38
2022-08-27 09:00:00,2.27,31.9,2.14,67.57,5.27
2022-08-27 10:00:00,2.7,32.69,2.18,65.16,11.87
2022-08-27 11:00:00,2.62,33.3,2.31,63.49,16.13
2022-08-27 12:00:00,2.44,33.71,2.47,62.14,12.79
2022-08-27 13:00:00,2.04,33.8,2.6,61.75,9.23
2022-08-27 14:00:00,1.6,33.42,2.58,63.24,7.08
2022-08-27 15:00:00,1.14,32.97,2.53,65.36,5.29
2022-08-27 16:00:00,0.54,32.06,2.29,70.38,2.12
2022-08-27 17:00:00,0.1,30.48,1.86,78.66,1.05
2022-08-27 18:00:00,0.0,29.1,2.04,83.1,0.9
2022-08-27 19:00:00,0.0,28.61,2.66,84.17,0.47
2022-08-27 20:00:00,0.0,28.14,2.8,86.04,0.04
2022-08-27 21:00:00,0.0,27.72,2.72,87.79,0.02
2022-08-27 22:00:00,0.0,27.38,2.9,88.79,0.02
2022-08-27 23:00:00,0.0,27.07,3.06,89.66,0.03
2022-08-28 00:00:00,0.0,26.78,2.86,90.77,0.09
2022-08-28 01:00:00,0.0,26.52,2.74,91.6,0.69
2022-08-28 02:00:00,0.0,26.25,2.63,92.54,0.32
2022-08-28 03:00:00,0.0,25.97,2.5,93.68,0.31
2022-08-28 04:00:00,0.0,25.82,2.23,93.88,0.89
2022-08-28 05:00:00,0.03,25.99,2.07,92.35,2.6
2022-08-28 06:00:00,0.18,26.79,2.41,89.39,7.89
2022-08-28 07:00:00,0.37,28.26,2.41,83.09,12.06
2022-08-28 08:00:00,0.38,30.27,2.44,73.63,11.39
2022-08-28 09:00:00,0.6,32.03,2.17,65.13,12.57
2022-08-28 10:00:00,0.78,32.91,1.71,61.23,12.68
2022-08-28 11:00:00,1.2,33.24,1.42,59.78,10.58
2022-08-28 12:00:00,1.45,33.25,1.57,59.83,8.22
2022-08-28 13:00:00,1.08,33.1,1.82,60.65,6.18
2022-08-28 14:00:00,1.09,32.77,1.89,61.7,4.38
2022-08-28 15:00:00,0.84,32.11,1.82,65.07,2.56
2022-08-28 16:00:00,0.4,31.3,1.75,70.01,1.25
2022-08-28 17:00:00,0.08,29.71,1.52,77.49,0.13
2022-08-28 18:00:00,0.0,28.13,1.43,84.68,0.09
2022-08-28 19:00:00,0.0,27.54,1.59,86.47,0.07
2022-08-28 20:00:00,0.0,27.1,1.52,88.38,0.22
2022-08-28 21:00:00,0.0,26.74,1.5,89.6,0.57
2022-08-28 22:00:00,0.0,26.39,1.44,90.83,1.23
2022-08-28 23:00:00,0.0,26.07,1.26,92.14,1.07
2022-08-29 00:00:00,0.0,25.78,1.09,93.28,0.92
2022-08-29 01:00:00,0.0,25.52,1.0,94.23,1.02
2022-08-29 02:00:00,0.0,25.29,0.83,95.15,3.1
2022-08-29 03:00:00,0.0,25.12,0.65,95.81,4.52
2022-08-29 04:00:00,0.0,25.05,0.55,95.78,7.1
2022-08-29 05:00:00,0.05,25.42,0.53,94.63,6.79
2022-08-29 06:00:00,0.31,26.43,0.51,90.66,8.93
2022-08-29 07:00:00,0.64,28.6,0.28,79.47,13.32
2022-08-29 08:00:00,1.01,30.2,0.8,71.19,9.64
2022-08-29 09:00:00,1.3,31.08,1.04,68.05,10.88
2022-08-29 10:00:00,1.67,31.67,1.2,66.22,10.44
2022-08-29 11:00:00,2.23,31.96,1.33,65.41,6.4
2022-08-29 12:00:00,2.41,32.17,1.44,64.83,5.08
2022-08-29 13:00:00,2.09,32.16,1.53,64.69,3.89
2022-08-29 14:00:00,1.77,31.98,1.49,64.91,2.92
2022-08-29 15:00:00,1.29,31.47,1.17,68.13,2.29
2022-08-29 16:00:00,0.59,30.86,0.98,70.18,0.32
2022-08-29 17:00:00,0.1,29.88,0.79,75.39,0.03
2022-08-29 18:00:00,0.0,28.7,0.58,85.33,0.01
2022-08-29 19:00:00,0.0,28.09,0.65,86.83,0.01
2022-08-29 20:00:00,0.0,27.54,0.71,88.19,0.01
2022-08-29 21:00:00,0.0,27.1,0.75,89.41,0.09
2022-08-29 22:00:00,0.0,26.69,0.74,90.6,0.61
2022-08-29 23:00:00,0.0,26.37,0.71,91.73,0.99
2022-08-30 00:00:00,0.0,26.09,0.68,92.77,0.91
2022-08-30 01:00:00,0.0,25.87,0.65,93.54,0.56
2022-08-30 02:00:00,0.0,25.67,0.66,94.12,0.22
2022-08-30 03:00:00,0.0,25.51,0.69,94.44,0.13
2022-08-30 04:00:00,0.0,25.34,0.71,94.89,0.14
2022-08-30 05:00:00,0.06,25.47,0.96,93.82,0.18
2022-08-30 06:00:00,0.48,26.37,1.47,89.07,0.37
2022-08-30 07:00:00,1.14,28.31,1.15,79.8,1.82
2022-08-30 08:00:00,1.8,29.89,0.72,73.16,25.25
2022-08-30 09:00:00,2.29,31.22,0.55,68.12,26.91
2022-08-30 10:00:00,2.56,32.22,0.75,64.5,25.66
2022-08-30 11:00:00,2.52,32.87,1.02,62.45,16.3
2022-08-30 12:00:00,2.48,33.34,1.24,60.64,9.74
2022-08-30 13:00:00,1.92,33.52,1.43,59.76,4.71
2022-08-30 14:00:00,1.27,33.3,1.6,60.21,2.12
2022-08-30 15:00:00,0.83,32.69,1.62,62.66,1.23
2022-08-30 16:00:00,0.43,31.95,1.46,67.13,0.32
2022-08-30 17:00:00,0.07,30.39,1.24,74.78,0.1
2022-08-30 18:00:00,0.0,28.83,0.91,83.45,0.04
2022-08-30 19:00:00,0.0,28.26,1.01,84.53,0.01
2022-08-30 20:00:00,0.0,27.8,1.08,85.5,0.0
2022-08-30 21:00:00,0.0,27.41,1.13,86.41,0.0
2022-08-30 22:00:00,0.0,27.13,1.16,87.04,0.06
2022-08-30 23:00:00,0.0,26.92,1.2,87.73,1.05
2022-08-31 00:00:00,0.0,26.71,1.21,88.78,7.64
2022-08-31 01:00:00,0.0,26.46,1.19,90.11,20.32
2022-08-31 02:00:00,0.0,26.23,1.07,91.6,10.66
2022-08-31 03:00:00,0.0,25.99,0.95,92.85,3.94
2022-08-31 04:00:00,0.0,25.79,0.89,93.67,4.88
2022-08-31 05:00:00,0.06,25.87,0.96,93.53,17.46
2022-08-31 06:00:00,0.48,26.74,1.72,89.29,42.46
2022-08-31 07:00:00,1.12,28.26,1.87,83.87,57.51
2022-08-31 08:00:00,1.73,30.47,2.14,73.62,22.33
2022-08-31 09:00:00,2.33,31.62,2.05,69.36,23.67
2022-08-31 10:00:00,2.53,32.21,2.17,67.45,13.29
2022-08-31 11:00:00,2.65,32.53,2.43,66.23,9.37
2022-08-31 12:00:00,2.39,32.72,2.6,65.59,10.19
2022-08-31 13:00:00,1.82,32.77,2.69,65.25,11.04
2022-08-31 14:00:00,1.3,32.56,2.59,65.97,9.22
2022-08-31 15:00:00,0.72,32.17,2.33,68.18,7.79
2022-08-31 16:00:00,0.38,31.4,1.89,73.34,9.71
2022-08-31 17:00:00,0.06,30.02,1.35,81.44,6.72
2022-08-31 18:00:00,0.0,28.75,1.04,87.41,2.64
2022-08-31 19:00:00,0.0,28.3,1.13,88.53,0.5
2022-08-31 20:00:00,0.0,27.92,1.29,89.21,0.28
2022-08-31 21:00:00,0.0,27.59,1.38,89.79,1.54
2022-08-31 22:00:00,0.0,27.29,1.37,90.8,2.31
2022-08-31 23:00:00,0.0,27.02,1.56,91.26,3.4
2022-09-01 00:00:00,0.0,26.75,1.93,91.37,2.63
2022-09-01 01:00:00,0.0,26.48,2.18,92.08,1.15
2022-09-01 02:00:00,0.0,26.19,2.05,93.51,0.85
2022-09-01 03:00:00,0.0,25.96,1.89,94.81,1.59
2022-09-01 04:00:00,0.0,25.78,1.76,96.01,2.8
2022-09-01 05:00:00,0.06,25.88,1.9,95.97,2.64
2022-09-01 06:00:00,0.42,26.71,2.37,93.65,4.64
2022-09-01 07:00:00,0.95,28.09,2.18,89.77,29.85
2022-09-01 08:00:00,1.54,30.14,2.4,80.02,15.74
2022-09-01 09:00:00,2.07,31.45,2.34,74.05,18.21
2022-09-01 10:00:00,2.19,32.14,2.12,71.43,16.31
2022-09-01 11:00:00,2.09,32.35,2.02,70.65,17.89
2022-09-01 12:00:00,1.76,32.15,1.99,71.59,20.35
2022-09-01 13:00:00,1.08,31.8,2.0,73.07,21.51
2022-09-01 14:00:00,0.18,31.36,1.68,76.3,25.84
2022-09-01 15:00:00,0.11,31.13,1.44,78.36,23.68
2022-09-01 16:00:00,0.06,30.49,1.34,79.77,17.95
2022-09-01 17:00:00,0.01,29.57,0.84,87.09,12.11
2022-09-01 18:00:00,0.0,28.74,0.67,90.9,9.83
2022-09-01 19:00:00,0.0,28.35,0.74,91.55,7.81
2022-09-01 20:00:00,0.0,27.97,0.89,91.97,8.8
2022-09-01 21:00:00,0.0,27.59,1.05,92.33,10.96
2022-09-01 22:00:00,0.0,27.25,1.11,92.81,12.53
2022-09-01 23:00:00,0.0,26.95,1.08,93.47,17.82
2022-09-02 00:00:00,0.0,26.67,1.01,94.16,20.48
2022-09-02 01:00:00,0.0,26.38,0.98,94.87,18.3
2022-09-02 02:00:00,0.0,26.12,0.95,95.47,17.31
2022-09-02 03:00:00,0.0,25.89,0.94,95.91,15.38
2022-09-02 04:00:00,0.0,25.67,0.92,96.39,11.77
2022-09-02 05:00:00,0.04,25.66,1.03,96.2,8.73
2022-09-02 06:00:00,0.32,26.26,1.59,93.63,9.32
2022-09-02 07:00:00,0.78,27.57,1.35,89.41,8.16
2022-09-02 08:00:00,1.28,29.66,1.4,79.02,0.44
2022-09-02 09:00:00,1.68,30.86,1.28,74.03,0.36
2022-09-02 10:00:00,2.12,31.68,1.4,70.43,0.4
2022-09-02 11:00:00,2.61,32.17,1.7,68.13,0.55
2022-09-02 12:00:00,2.6,32.44,2.04,66.78,0.68
2022-09-02 13:00:00,2.28,32.5,2.29,66.12,0.65
2022-09-02 14:00:00,1.77,32.3,2.41,66.37,0.43
2022-09-02 15:00:00,1.16,31.9,2.28,68.07,0.21
2022-09-02 16:00:00,0.55,31.09,1.82,73.02,0.06
2022-09-02 17:00:00,0.1,29.69,1.3,81.4,0.02
2022-09-02 18:00:00,0.0,28.5,0.96,87.26,0.01
2022-09-02 19:00:00,0.0,28.07,0.97,88.33,0.01
2022-09-02 20:00:00,0.0,27.67,1.0,89.41,0.01
2022-09-02 21:00:00,0.0,27.29,1.06,90.26,0.02
2022-09-02 22:00:00,0.0,26.95,1.12,91.06,0.02
2022-09-02 23:00:00,0.0,26.66,1.17,91.66,0.02
2022-09-03 00:00:00,0.0,26.35,1.21,92.4,0.02
2022-09-03 01:00:00,0.0,26.02,1.23,93.34,0.01
2022-09-03 02:00:00,0.0,25.72,1.13,94.36,0.01
2022-09-03 03:00:00,0.0,25.51,1.04,95.15,0.01
2022-09-03 04:00:00,0.0,25.32,0.99,95.81,0.01
2022-09-03 05:00:00,0.06,25.5,1.19,95.4,0.0
2022-09-03 06:00:00,0.48,26.86,2.13,89.92,0.06
2022-09-03 07:00:00,0.93,28.95,2.39,81.87,0.12
2022-09-03 08:00:00,1.58,30.9,2.78,73.24,1.53
2022-09-03 09:00:00,2.44,32.25,2.76,66.92,0.66
2022-09-03 10:00:00,2.8,33.13,2.84,62.51,0.42
2022-09-03 11:00:00,3.03,33.64,3.0,60.16,0.53
2022-09-03 12:00:00,2.81,33.88,3.22,58.99,0.62
2022-09-03 13:00:00,2.3,33.83,3.44,59.03,0.34
2022-09-03 14:00:00,1.78,33.43,3.51,60.2,0.28
2022-09-03 15:00:00,1.14,32.71,3.43,62.78,0.21
2022-09-03 16:00:00,0.54,31.4,2.88,69.58,0.06
2022-09-03 17:00:00,0.08,29.58,2.17,78.76,0.04
2022-09-03 18:00:00,0.0,28.33,2.21,83.02,0.0
2022-09-03 19:00:00,0.0,27.78,2.41,85.27,0.01
2022-09-03 20:00:00,0.0,27.38,2.61,86.96,0.06
2022-09-03 21:00:00,0.0,27.07,2.77,88.31,0.29
2022-09-03 22:00:00,0.0,26.75,2.78,89.99,0.77
2022-09-03 23:00:00,0.0,26.42,2.72,91.92,3.16
2022-09-04 00:00:00,0.0,26.13,2.61,93.76,4.31
2022-09-04 01:00:00,0.0,25.91,2.48,95.15,6.21
2022-09-04 02:00:00,0.0,25.74,2.17,96.23,6.67
2022-09-04 03:00:00,0.0,25.62,1.83,96.82,5.11
2022-09-04 04:00:00,0.0,25.52,1.56,97.18,6.39
2022-09-04 05:00:00,0.05,25.72,1.74,96.64,7.35
2022-09-04 06:00:00,0.46,26.93,2.46,93.23,6.5
2022-09-04 07:00:00,1.0,28.84,2.29,87.28,6.06
2022-09-04 08:00:00,1.65,31.27,2.67,75.63,10.35
2022-09-04 09:00:00,2.4,32.89,2.69,67.53,8.31
2022-09-04 10:00:00,2.88,33.77,2.51,63.46,6.95
2022-09-04 11:00:00,3.17,33.93,2.44,62.15,7.29
2022-09-04 12:00:00,2.93,33.99,2.51,61.25,5.88
2022-09-04 13:00:00,2.34,33.75,2.58,61.65,2.9
2022-09-04 14:00:00,1.6,33.43,2.55,62.3,1.91
2022-09-04 15:00:00,0.99,32.66,2.32,65.72,0.65
2022-09-04 16:00:00,0.48,31.73,2.1,70.31,0.16
2022-09-04 17:00:00,0.07,30.14,1.44,79.32,0.05
2022-09-04 18:00:00,0.0,28.86,1.32,83.73,0.05
2022-09-04 19:00:00,0.0,28.38,1.55,84.51,0.07
2022-09-04 20:00:00,0.0,27.96,1.76,85.5,0.01
2022-09-04 21:00:00,0.0,27.59,1.93,86.38,0.01
2022-09-04 22:00:00,0.0,27.21,1.98,87.64,0.0
2022-09-04 23:00:00,0.0,26.87,2.07,88.78,0.0
2022-09-05 00:00:00,0.0,26.54,2.12,90.11,0.01
2022-09-05 01:00:00,0.0,26.26,2.08,91.62,0.1
2022-09-05 02:00:00,0.0,26.03,1.89,93.15,0.16
2022-09-05 03:00:00,0.0,25.82,1.63,94.79,0.31
2022-09-05 04:00:00,0.0,25.64,1.29,96.08,0.72
2022-09-05 05:00:00,0.06,25.73,1.27,96.03,0.65
2022-09-05 06:00:00,0.49,26.85,1.86,91.49,3.26
2022-09-05 07:00:00,1.09,29.17,1.82,80.93,3.04
2022-09-05 08:00:00,1.8,31.63,2.14,67.29,0.12
2022-09-05 09:00:00,2.41,32.66,1.89,62.98,0.04
2022-09-05 10:00:00,2.84,33.4,1.59,59.92,0.02
2022-09-05 11:00:00,2.99,33.94,1.37,57.22,0.01
2022-09-05 12:00:00,2.75,34.22,1.27,55.35,0.0
2022-09-05 13:00:00,2.32,34.17,1.3,54.45,0.0
2022-09-05 14:00:00,1.91,33.99,1.44,54.17,0.0
2022-09-05 15:00:00,1.28,33.64,1.57,55.39,0.0
2022-09-05 16:00:00,0.61,32.85,1.48,59.24,0.0
2022-09-05 17:00:00,0.08,30.82,1.13,70.8,0.0
2022-09-05 18:00:00,0.0,29.18,1.07,77.4,0.0
2022-09-05 19:00:00,0.0,28.48,1.31,78.7,0.0
2022-09-05 20:00:00,0.0,27.85,1.42,80.82,0.0
2022-09-05 21:00:00,0.0,27.32,1.42,83.04,0.0
2022-09-05 22:00:00,0.0,26.9,1.4,84.85,0.0
2022-09-05 23:00:00,0.0,26.55,1.38,86.2,0.0
2022-09-06 00:00:00,0.0,26.22,1.36,87.43,0.0
2022-09-06 01:00:00,0.0,25.93,1.29,88.66,0.0
2022-09-06 02:00:00,0.0,25.67,1.25,89.69,0.0
2022-09-06 03:00:00,0.0,25.38,1.22,90.83,0.0
2022-09-06 04:00:00,0.0,25.1,1.18,92.0,0.0
2022-09-06 05:00:00,0.06,25.19,1.29,91.86,0.0
2022-09-06 06:00:00,0.52,26.54,2.08,85.45,0.0
2022-09-06 07:00:00,1.17,28.55,1.84,78.58,0.0
2022-09-06 08:00:00,1.81,31.56,2.26,64.23,8.24
2022-09-06 09:00:00,2.4,32.97,1.9,59.97,4.16
2022-09-06 10:00:00,2.88,33.98,1.34,57.12,11.44
2022-09-06 11:00:00,2.98,34.61,0.82,55.2,7.44
2022-09-06 12:00:00,2.76,34.94,0.64,53.93,11.6
2022-09-06 13:00:00,2.38,34.97,0.79,53.47,5.8
2022-09-06 14:00:00,1.69,34.72,0.97,53.76,6.32
2022-09-06 15:00:00,1.11,34.12,1.07,56.34,5.91
2022-09-06 16:00:00,0.53,33.68,1.12,57.37,2.97
2022-09-06 17:00:00,0.07,31.65,0.93,69.16,1.75
2022-09-06 18:00:00,0.0,29.81,0.81,79.31,0.39
2022-09-06 19:00:00,0.0,28.95,0.97,80.72,0.28
2022-09-06 20:00:00,0.0,28.22,1.12,82.06,0.08
2022-09-06 21:00:00,0.0,27.64,1.25,83.14,0.0
2022-09-06 22:00:00,0.0,27.14,1.29,84.45,0.0
2022-09-06 23:00:00,0.0,26.7,1.23,85.99,0.0
2022-09-07 00:00:00,0.0,26.3,1.14,87.54,0.0
2022-09-07 01:00:00,0.0,25.93,1.04,88.99,0.0
2022-09-07 02:00:00,0.0,25.6,0.9,90.31,0.0
2022-09-07 03:00:00,0.0,25.35,0.76,91.44,0.0
2022-09-07 04:00:00,0.0,25.16,0.66,92.08,0.0
2022-09-07 05:00:00,0.05,25.36,0.61,91.67,0.0
2022-09-07 06:00:00,0.45,26.79,0.84,83.81,0.0
2022-09-07 07:00:00,1.08,29.13,0.43,73.48,0.03
2022-09-07 08:00:00,1.67,31.81,0.29,61.27,1.73
2022-09-07 09:00:00,2.52,32.81,0.68,58.13,0.61
2022-09-07 10:00:00,2.94,33.53,0.83,56.35,1.11
2022-09-07 11:00:00,2.76,34.01,0.89,55.2,1.68
2022-09-07 12:00:00,2.51,34.35,0.94,54.26,0.13
2022-09-07 13:00:00,2.06,34.42,1.03,53.86,0.41
2022-09-07 14:00:00,1.69,34.19,1.13,54.17,0.07
2022-09-07 15:00:00,1.02,33.74,1.18,55.51,0.07
2022-09-07 16:00:00,0.43,33.12,1.01,58.31,1.65
2022-09-07 17:00:00,0.06,31.48,0.83,65.96,2.21
2022-09-07 18:00:00,0.0,29.53,0.75,78.0,1.65
2022-09-07 19:00:00,0.0,28.69,0.91,80.13,0.6
2022-09-07 20:00:00,0.0,28.03,1.03,81.85,0.05
2022-09-07 21:00:00,0.0,27.55,1.1,83.14,0.0
2022-09-07 22:00:00,0.0,27.1,1.09,84.66,0.0
2022-09-07 23:00:00,0.0,26.72,1.02,86.07,0.0
2022-09-08 00:00:00,0.0,26.34,0.92,87.62,0.0
2022-09-08 01:00:00,0.0,26.02,0.77,89.07,0.01
2022-09-08 02:00:00,0.0,25.8,0.64,89.79,0.04
2022-09-08 03:00:00,0.0,25.86,0.5,88.22,0.09
2022-09-08 04:00:00,0.0,25.74,0.37,88.08,0.31
2022-09-08 05:00:00,0.05,25.41,0.56,91.33,0.61
2022-09-08 06:00:00,0.39,26.35,1.46,87.07,2.36
2022-09-08 07:00:00,0.8,28.14,1.74,80.87,141.31
2022-09-08 08:00:00,1.36,30.14,2.01,72.83,0.02
2022-09-08 09:00:00,1.82,31.37,2.2,67.78,0.02
2022-09-08 10:00:00,2.09,32.14,2.38,65.25,0.03
2022-09-08 11:00:00,2.13,32.62,2.45,64.0,0.05
2022-09-08 12:00:00,2.07,32.83,2.46,63.44,0.05
2022-09-08 13:00:00,1.61,32.93,2.44,62.94,0.04
2022-09-08 14:00:00,1.24,32.62,2.37,63.58,0.03
2022-09-08 15:00:00,0.74,31.92,2.13,66.32,0.01
2022-09-08 16:00:00,0.34,30.94,1.71,71.66,0.0
2022-09-08 17:00:00,0.05,29.65,1.23,78.67,0.0
2022-09-08 18:00:00,0.0,28.53,0.88,84.67,0.0
2022-09-08 19:00:00,0.0,28.04,0.92,86.51,0.0
2022-09-08 20:00:00,0.0,27.62,0.99,87.87,0.0
2022-09-08 21:00:00,0.0,27.27,1.07,88.94,0.0
2022-09-08 22:00:00,0.0,26.94,1.1,90.03,0.0
2022-09-08 23:00:00,0.0,26.63,1.05,91.22,0.0
2022-09-09 00:00:00,0.0,26.38,0.96,92.31,0.0
2022-09-09 01:00:00,0.0,26.2,0.85,93.23,0.01
2022-09-09 02:00:00,0.0,26.04,0.74,94.15,0.01
2022-09-09 03:00:00,0.0,25.86,0.69,94.98,0.0
2022-09-09 04:00:00,0.0,25.72,0.74,95.67,0.0
2022-09-09 05:00:00,0.04,25.76,0.99,95.44,0.0
2022-09-09 06:00:00,0.38,26.57,1.73,91.35,0.0
2022-09-09 07:00:00,0.81,27.89,2.12,84.59,0.04
2022-09-09 08:00:00,1.32,29.03,2.32,77.78,0.11
2022-09-09 09:00:00,1.7,29.92,2.37,72.86,0.07
2022-09-09 10:00:00,2.02,30.64,2.46,69.28,0.09
2022-09-09 11:00:00,2.62,31.23,2.55,66.46,0.12
2022-09-09 12:00:00,2.43,31.71,2.59,64.31,0.09
2022-09-09 13:00:00,2.3,31.95,2.54,63.18,0.09
2022-09-09 14:00:00,1.78,31.84,2.36,63.45,0.08
2022-09-09 15:00:00,1.08,31.47,2.1,64.96,0.03
2022-09-09 16:00:00,0.51,30.63,1.67,70.26,0.01
2022-09-09 17:00:00,0.06,29.38,1.19,78.01,0.0
2022-09-09 18:00:00,0.0,28.46,1.2,82.12,0.0
2022-09-09 19:00:00,0.0,28.09,1.68,83.64,0.0
2022-09-09 20:00:00,0.0,27.71,2.03,85.97,0.0
2022-09-09 21:00:00,0.0,27.36,2.21,88.55,0.01
2022-09-09 22:00:00,0.0,27.07,2.27,90.59,0.0
2022-09-09 23:00:00,0.0,26.8,2.21,92.3,0.02
2022-09-10 00:00:00,0.0,26.51,1.91,93.95,0.05
2022-09-10 01:00:00,0.0,26.27,1.78,94.76,0.09
2022-09-10 02:00:00,0.0,26.1,2.0,94.66,0.11
2022-09-10 03:00:00,0.0,25.87,2.05,94.74,0.06
2022-09-10 04:00:00,0.0,25.53,1.84,95.31,0.03
2022-09-10 05:00:00,0.03,25.46,2.02,94.79,0.01
2022-09-10 06:00:00,0.37,26.58,2.73,89.23,0.04
2022-09-10 07:00:00,0.88,28.64,3.07,79.05,0.12
2022-09-10 08:00:00,1.54,30.35,3.19,71.93,0.01
2022-09-10 09:00:00,2.24,31.43,3.32,67.92,0.01
2022-09-10 10:00:00,2.86,32.2,3.4,64.69,0.01
2022-09-10 11:00:00,3.04,32.61,3.38,62.38,0.01
2022-09-10 12:00:00,2.62,32.82,3.28,61.15,0.01
2022-09-10 13:00:00,2.39,32.65,3.11,61.06,0.01
2022-09-10 14:00:00,1.71,32.47,2.86,61.32,0.01
2022-09-10 15:00:00,1.07,32.01,2.63,62.78,0.0
2022-09-10 16:00:00,0.48,31.12,2.29,66.72,0.0
2022-09-10 17:00:00,0.06,29.61,1.56,74.89,0.0
2022-09-10 18:00:00,0.0,28.33,1.14,80.63,0.0
2022-09-10 19:00:00,0.0,27.81,1.13,83.07,0.0
2022-09-10 20:00:00,0.0,27.36,1.0,85.39,0.0
2022-09-10 21:00:00,0.0,27.04,0.88,87.21,0.0
2022-09-10 22:00:00,0.0,26.87,0.89,88.05,0.0
2022-09-10 23:00:00,0.0,26.68,0.96,88.65,0.0
2022-09-11 00:00:00,0.0,26.44,1.04,89.42,0.0
2022-09-11 01:00:00,0.0,26.26,1.16,89.92,0.0
2022-09-11 02:00:00,0.0,26.09,1.44,90.29,0.0
2022-09-11 03:00:00,0.0,25.87,1.56,91.11,0.0
2022-09-11 04:00:00,0.0,25.56,1.4,92.71,0.01
2022-09-11 05:00:00,0.05,25.41,1.39,93.7,0.02
2022-09-11 06:00:00,0.51,26.65,2.04,88.41,0.03
2022-09-11 07:00:00,1.24,29.2,2.29,77.24,0.04
